team_a,Algeria,Argentina,Australia,Austria,Belgium,Bosnia and Herzegovina,Brazil,Canada,Cape Verde,Colombia,Croatia,Curaçao,Czech Republic,DR Congo,Ecuador,Egypt,England,France,Germany,Ghana,Haiti,Iran,Iraq,Ivory Coast,Japan,Jordan,Mexico,Morocco,Netherlands,New Zealand,Norway,Panama,Paraguay,Portugal,Qatar,Saudi Arabia,Scotland,Senegal,South Africa,South Korea,Spain,Sweden,Switzerland,Tunisia,Turkey,United States,Uruguay,Uzbekistan
Portugal,46.46666666666667,41.66666666666667,45.7,38.6,45.16666666666666,36.96666666666666,48.7,47.2,39.96666666666667,40.0,46.13333333333333,35.0,39.66666666666666,41.5,40.06666666666667,42.56666666666667,53.86666666666666,57.06666666666666,37.766666666666666,43.3,33.03333333333333,47.53333333333333,36.66666666666666,44.73333333333333,45.5,33.46666666666667,45.63333333333333,47.73333333333333,58.2,37.96666666666667,47.6,42.13333333333333,40.03333333333333,,28.2,31.23333333333333,26.4,44.7,32.2,39.7,37.2,33.766666666666666,41.6,30.566666666666663,32.06666666666666,43.06666666666666,37.73333333333333,31.166666666666664
Qatar,43.36666666666667,28.566666666666663,39.96666666666667,43.06666666666666,29.0,36.8,34.53333333333333,45.63333333333333,42.13333333333333,32.03333333333334,30.133333333333333,38.03333333333334,45.0,42.16666666666667,41.96666666666667,37.03333333333333,36.3,32.9,30.3,46.266666666666666,38.1,68.4,36.56666666666666,43.43333333333334,46.0,38.53333333333334,35.06666666666667,29.86666666666667,37.36666666666667,44.766666666666666,43.56666666666666,44.6,48.766666666666666,28.2,,49.13333333333333,42.833333333333336,36.2,46.6,41.36666666666667,38.36666666666667,40.86666666666667,29.53333333333333,46.7,39.83333333333333,39.63333333333333,37.266666666666666,56.49999999999999
Saudi Arabia,46.400000000000006,22.766666666666666,47.03333333333333,43.2,30.9,41.73333333333333,35.2,46.33333333333333,51.0,31.866666666666667,33.96666666666667,42.6,44.96666666666667,46.56666666666667,43.0,38.766666666666666,34.46666666666667,30.366666666666664,32.86666666666667,48.5,41.266666666666666,48.73333333333333,68.0,45.46666666666667,55.7,43.03333333333333,40.0,32.5,45.16666666666666,50.2,46.46666666666667,42.5,50.46666666666667,31.23333333333333,49.13333333333333,,36.766666666666666,38.4,43.36666666666667,35.333333333333336,32.83333333333333,38.56666666666666,25.23333333333333,42.1,37.6,40.63333333333333,38.1,35.13333333333333
Scotland,46.16666666666666,22.0,41.4,43.3,33.13333333333333,38.3,34.5,48.56666666666667,47.43333333333333,30.866666666666664,41.333333333333336,36.333333333333336,42.96666666666666,41.16666666666667,43.8,40.36666666666667,37.73333333333333,28.433333333333334,31.666666666666664,47.63333333333333,36.63333333333333,42.36666666666667,36.7,46.46666666666667,40.43333333333333,37.8,37.23333333333333,31.3,38.06666666666666,50.33333333333333,47.63333333333333,43.53333333333333,48.1,26.4,42.833333333333336,36.766666666666666,,39.16666666666666,42.66666666666667,41.86666666666667,33.800000000000004,43.3,32.63333333333333,49.1,37.266666666666666,40.86666666666667,37.4,44.06666666666666
Senegal,45.73333333333333,36.23333333333333,44.03333333333334,41.7,48.63333333333333,37.2,50.43333333333333,48.13333333333333,38.53333333333334,43.0,45.766666666666666,37.43333333333334,36.36666666666667,43.7,40.1,38.03333333333334,44.56666666666666,41.03333333333333,44.6,40.03333333333333,34.333333333333336,45.1,39.53333333333333,46.8,46.33333333333333,38.46666666666667,45.5,49.43333333333334,51.66666666666667,43.13333333333333,45.03333333333333,43.36666666666667,44.8,44.7,36.2,38.4,39.16666666666666,,42.73333333333333,47.43333333333333,39.03333333333333,28.166666666666668,40.0,48.53333333333333,39.4,47.9,43.333333333333336,37.333333333333336
South Africa,46.0,23.4,38.7,38.9,30.466666666666665,39.93333333333333,35.733333333333334,42.43333333333334,44.5,30.8,30.633333333333333,41.9,43.266666666666666,44.6,40.56666666666667,42.53333333333333,29.86666666666667,27.43333333333333,29.2,37.46666666666666,40.266666666666666,36.266666666666666,41.7,45.83333333333333,31.4,42.3,32.03333333333334,42.66666666666667,36.56666666666666,44.333333333333336,42.06666666666667,40.400000000000006,48.56666666666667,32.2,46.6,43.36666666666667,42.66666666666667,42.73333333333333,,45.33333333333333,41.266666666666666,44.5,29.33333333333333,48.56666666666667,45.66666666666666,43.8,41.333333333333336,41.36666666666667
South Korea,49.73333333333333,31.966666666666665,42.266666666666666,46.16666666666666,44.0,38.5,45.0,46.400000000000006,47.8,45.8,43.06666666666666,37.43333333333334,40.36666666666667,41.36666666666667,45.66666666666666,42.96666666666666,37.1,44.3,50.6,49.56666666666666,38.66666666666666,65.60000000000001,41.93333333333334,44.1,51.9,38.56666666666666,50.13333333333333,45.16666666666666,48.1,43.93333333333334,44.93333333333333,43.36666666666667,43.63333333333333,39.7,41.36666666666667,35.333333333333336,41.86666666666667,47.43333333333333,45.33333333333333,,38.766666666666666,37.43333333333334,38.16666666666666,41.3,41.6,38.93333333333333,38.36666666666667,42.36666666666667
Spain,37.63333333333333,41.53333333333333,34.7,42.43333333333334,40.16666666666666,47.833333333333336,39.63333333333333,43.766666666666666,22.5,38.333333333333336,35.43333333333333,19.26666666666667,36.56666666666666,37.43333333333334,34.766666666666666,34.8,46.833333333333336,42.5,41.1,25.0,25.0,44.36666666666667,31.1,34.766666666666666,39.86666666666667,32.36666666666667,38.2,41.833333333333336,46.3,22.03333333333333,32.06666666666666,38.66666666666666,41.8,37.2,38.36666666666667,32.83333333333333,33.800000000000004,39.03333333333333,41.266666666666666,38.766666666666666,,29.666666666666668,52.46666666666666,31.4,35.66666666666667,35.96666666666667,33.5,30.3
Sweden,44.03333333333334,18.7,40.5,45.03333333333333,29.33333333333333,38.1,30.23333333333333,44.56666666666666,47.1,27.766666666666666,26.6,38.46666666666667,43.46666666666666,42.73333333333333,41.53333333333333,39.86666666666667,36.53333333333333,21.166666666666668,34.43333333333333,47.73333333333333,38.6,41.833333333333336,39.23333333333333,46.96666666666667,36.6,37.86666666666667,30.666666666666664,26.266666666666666,41.16666666666667,48.43333333333334,50.2,40.86666666666667,48.333333333333336,33.766666666666666,40.86666666666667,38.56666666666666,43.3,28.166666666666668,44.5,37.43333333333334,29.666666666666668,,27.6,43.5,36.36666666666667,36.66666666666666,34.8,38.766666666666666
Switzerland,37.16666666666666,27.666666666666668,33.63333333333333,33.766666666666666,39.6,27.200000000000003,46.46666666666667,37.7,32.86666666666667,39.6,40.1,25.266666666666666,29.6,29.9,33.96666666666667,32.93333333333333,49.06666666666666,50.76666666666667,38.0,33.4,28.133333333333333,40.93333333333333,27.43333333333333,37.0,41.7,27.633333333333333,40.833333333333336,38.46666666666667,42.2,29.3,32.5,34.166666666666664,35.5,41.6,29.53333333333333,25.23333333333333,32.63333333333333,40.0,29.33333333333333,38.16666666666666,52.46666666666666,27.6,,42.0,46.46666666666667,50.93333333333333,47.6,36.266666666666666
Tunisia,48.333333333333336,26.200000000000003,46.2,48.06666666666667,34.4,41.86666666666667,37.766666666666666,47.06666666666667,45.93333333333333,32.766666666666666,32.03333333333334,44.66666666666666,46.13333333333333,46.266666666666666,46.5,42.4,36.4,31.433333333333337,30.3,48.1,42.3,44.93333333333333,42.56666666666667,51.2,39.13333333333333,41.833333333333336,38.56666666666666,46.13333333333333,40.36666666666667,48.7,48.46666666666667,43.1,49.46666666666666,30.566666666666663,46.7,42.1,49.1,48.53333333333333,48.56666666666667,41.3,31.4,43.5,42.0,,37.333333333333336,39.13333333333333,36.0,43.1
Turkey,50.23333333333333,27.133333333333333,45.9,43.43333333333334,34.93333333333333,35.7,37.2,47.8,47.46666666666667,38.1,45.3,38.83333333333333,36.63333333333333,38.53333333333334,43.06666666666666,41.93333333333334,35.9,32.666666666666664,34.8,46.86666666666667,34.66666666666667,46.03333333333333,37.6,43.5,42.73333333333333,37.266666666666666,41.2,38.6,41.3,46.400000000000006,44.56666666666666,41.766666666666666,41.53333333333333,32.06666666666666,39.83333333333333,37.6,37.266666666666666,39.4,45.66666666666666,41.6,35.66666666666667,36.36666666666667,46.46666666666667,37.333333333333336,,39.900000000000006,39.0,40.96666666666667
United States,45.766666666666666,32.63333333333333,44.0,40.43333333333333,48.16666666666667,38.1,52.63333333333333,48.4,40.7,47.266666666666666,45.03333333333333,32.03333333333334,39.7,40.13333333333333,38.96666666666667,40.7,43.93333333333334,37.333333333333336,46.63333333333333,39.03333333333333,34.56666666666667,43.53333333333333,40.73333333333333,45.83333333333333,48.1,39.66666666666666,65.03333333333333,47.4,50.06666666666667,39.96666666666667,43.86666666666667,64.86666666666666,46.73333333333333,43.06666666666666,39.63333333333333,40.63333333333333,40.86666666666667,47.9,43.8,38.93333333333333,35.96666666666667,36.66666666666666,50.93333333333333,39.13333333333333,39.900000000000006,,41.9,31.933333333333337
Uruguay,44.36666666666667,41.56666666666667,42.3,39.33333333333333,42.13333333333333,37.9,62.3,44.8,41.23333333333333,51.8,41.13333333333333,35.0,38.2,39.46666666666667,47.43333333333333,38.93333333333333,40.56666666666667,37.63333333333333,42.3,41.93333333333334,36.7,43.7,37.9,44.06666666666666,46.1,42.86666666666667,44.8,43.93333333333334,48.9,39.3,42.3,39.7,55.43333333333334,37.73333333333333,37.266666666666666,38.1,37.4,43.333333333333336,41.333333333333336,38.36666666666667,33.5,34.8,47.6,36.0,39.0,41.9,,34.166666666666664
Uzbekistan,43.16666666666666,25.2,46.6,43.2,32.7,32.233333333333334,37.36666666666667,43.7,36.03333333333333,32.83333333333333,31.833333333333336,31.0,41.93333333333334,40.33333333333333,42.63333333333333,37.13333333333333,32.166666666666664,30.9,34.86666666666667,36.8,30.633333333333333,51.13333333333333,39.03333333333333,42.93333333333334,47.766666666666666,32.53333333333333,34.43333333333333,36.53333333333333,36.46666666666666,35.06666666666667,43.6,39.13333333333333,47.4,31.166666666666664,56.49999999999999,35.13333333333333,44.06666666666666,37.333333333333336,41.36666666666667,42.36666666666667,30.3,38.766666666666666,36.266666666666666,43.1,40.96666666666667,31.933333333333337,34.166666666666664,
