team_a,Algeria,Argentina,Australia,Austria,Belgium,Bosnia and Herzegovina,Brazil,Canada,Cape Verde,Colombia,Croatia,Curaçao,Czech Republic,DR Congo,Ecuador,Egypt,England,France,Germany,Ghana,Haiti,Iran,Iraq,Ivory Coast,Japan,Jordan,Mexico,Morocco,Netherlands,New Zealand,Norway,Panama,Paraguay,Portugal,Qatar,Saudi Arabia,Scotland,Senegal,South Africa,South Korea,Spain,Sweden,Switzerland,Tunisia,Turkey,United States,Uruguay,Uzbekistan
Croatia,16.900000000000002,45.96666666666667,17.333333333333336,13.4,29.933333333333334,9.266666666666666,24.53333333333333,17.733333333333334,10.066666666666666,18.46666666666667,,5.9,8.9,9.266666666666666,9.966666666666669,13.633333333333333,46.2,42.03333333333333,25.266666666666666,15.566666666666668,6.800000000000001,12.7,8.200000000000001,13.066666666666665,21.46666666666667,7.233333333333333,21.7,35.16666666666667,34.13333333333333,14.4,16.03333333333333,13.6,7.666666666666666,32.166666666666664,7.666666666666666,8.0,9.3,22.866666666666667,8.666666666666668,13.966666666666669,41.06666666666667,7.033333333333333,17.0,7.3,10.9,20.9,17.666666666666668,12.7
Curaçao,48.86666666666667,71.36666666666667,54.400000000000006,46.6,67.5,34.66666666666667,60.266666666666666,52.86666666666666,41.46666666666667,62.96666666666667,68.2,,43.8,41.86666666666667,43.8,47.766666666666666,73.43333333333332,73.26666666666667,55.53333333333333,49.5,27.566666666666663,42.833333333333336,39.13333333333333,53.16666666666666,56.00000000000001,40.7,58.36666666666667,55.266666666666666,66.0,31.766666666666666,50.2,42.333333333333336,42.6,58.66666666666666,40.36666666666667,37.06666666666666,46.8,54.86666666666666,36.16666666666667,49.8,75.53333333333333,45.23333333333333,63.63333333333333,38.86666666666667,45.16666666666666,59.36666666666667,54.53333333333333,52.53333333333333
Czech Republic,43.6,71.06666666666666,45.63333333333333,40.86666666666667,51.73333333333333,18.1,50.5,42.13333333333333,23.833333333333336,55.93333333333334,49.93333333333334,16.6,,25.8,39.2,45.766666666666666,67.10000000000001,62.6,46.13333333333333,23.966666666666665,16.5,40.43333333333333,23.53333333333333,41.9,49.5,16.3,54.03333333333333,59.16666666666666,65.2,26.8,49.5,43.23333333333333,29.33333333333333,50.03333333333333,23.03333333333333,20.33333333333333,34.7,53.66666666666666,18.066666666666663,45.7,57.03333333333334,29.366666666666667,55.333333333333336,25.8,43.66666666666666,47.333333333333336,47.7,27.23333333333333
DR Congo,35.03333333333333,70.89999999999999,42.2,36.96666666666666,55.46666666666666,17.233333333333334,46.6,39.766666666666666,20.8,54.13333333333333,54.6,15.5,24.166666666666668,,35.4,40.53333333333333,65.23333333333333,57.266666666666666,36.833333333333336,20.433333333333334,13.6,37.36666666666667,19.3,37.4,46.33333333333333,16.333333333333332,49.46666666666666,46.06666666666667,58.6,23.4,46.56666666666667,40.53333333333333,30.566666666666663,44.96666666666667,22.366666666666667,18.96666666666667,32.36666666666667,39.53333333333333,18.066666666666663,41.53333333333333,55.63333333333333,28.7,53.43333333333333,23.7,37.03333333333333,45.06666666666666,42.833333333333336,27.53333333333333
Ecuador,29.7,53.56666666666666,32.63333333333333,30.433333333333334,52.2,16.03333333333333,40.13333333333333,30.53333333333333,22.8,38.266666666666666,53.36666666666666,15.066666666666666,21.566666666666663,24.46666666666667,,29.933333333333334,70.7,59.13333333333334,43.5,27.500000000000004,18.73333333333333,38.3,17.4,25.366666666666664,48.66666666666667,17.599999999999998,49.66666666666666,51.4,62.63333333333333,29.33333333333333,31.73333333333333,27.633333333333333,10.433333333333334,49.56666666666666,16.866666666666667,16.03333333333333,19.866666666666667,46.36666666666667,14.6,36.73333333333333,57.266666666666666,15.666666666666668,46.86666666666667,15.233333333333333,31.133333333333336,45.66666666666666,27.96666666666667,20.3
Egypt,28.5,66.3,27.03333333333333,24.03333333333333,48.43333333333334,10.466666666666669,42.333333333333336,25.6,15.6,37.43333333333334,46.0,11.433333333333334,14.4,20.96666666666667,21.866666666666667,,49.333333333333336,51.3,34.2,17.266666666666666,8.7,30.8,9.533333333333331,23.266666666666666,37.63333333333333,11.2,37.8,39.900000000000006,55.73333333333333,19.53333333333333,28.23333333333333,23.766666666666666,12.3,41.43333333333333,9.833333333333332,9.5,16.900000000000002,35.8,9.333333333333334,32.96666666666667,51.1,13.0,38.53333333333334,10.4,26.33333333333333,35.0,31.833333333333336,13.633333333333333
England,16.6,39.93333333333333,19.433333333333334,13.766666666666666,18.6,7.233333333333333,12.3,17.066666666666666,9.033333333333331,12.266666666666666,26.266666666666666,6.966666666666667,8.4,8.766666666666667,7.666666666666666,20.266666666666666,,30.833333333333336,8.933333333333334,11.733333333333333,5.166666666666667,10.866666666666664,4.866666666666666,7.333333333333333,12.933333333333334,5.366666666666667,11.6,15.7,13.1,12.0,9.333333333333334,9.466666666666669,6.133333333333333,13.266666666666666,5.066666666666666,4.866666666666666,5.833333333333333,10.4,4.933333333333334,9.0,30.06666666666667,4.766666666666667,12.066666666666666,5.866666666666666,7.533333333333333,11.8,8.866666666666667,7.7
France,10.7,30.03333333333333,10.566666666666666,8.933333333333334,14.233333333333334,5.633333333333333,8.733333333333333,11.733333333333333,5.766666666666667,8.133333333333333,19.966666666666665,4.4,4.366666666666666,6.333333333333334,6.2,12.5,21.266666666666666,,7.633333333333334,10.166666666666666,4.833333333333333,7.933333333333334,4.3,6.533333333333332,12.5,3.833333333333333,11.3,13.633333333333333,8.833333333333334,10.1,8.4,8.1,4.533333333333333,9.466666666666669,5.033333333333333,4.233333333333333,4.666666666666667,7.8,3.2333333333333334,10.566666666666666,22.5,3.0666666666666664,13.033333333333331,3.833333333333333,7.2666666666666675,7.633333333333334,7.399999999999999,8.4
Germany,18.1,44.266666666666666,20.5,17.666666666666668,25.5,9.833333333333332,24.8,18.866666666666667,9.433333333333334,20.9,28.433333333333334,8.266666666666666,12.433333333333334,17.466666666666665,14.466666666666669,21.96666666666667,40.6,43.8,,23.4,8.733333333333333,15.866666666666667,10.066666666666666,16.2,21.366666666666667,9.766666666666666,25.433333333333337,39.03333333333333,35.66666666666667,20.1,20.5,16.3,10.4,39.96666666666667,9.333333333333334,9.166666666666666,13.133333333333333,26.4,10.333333333333334,15.933333333333334,46.03333333333333,8.799999999999999,25.5,8.9,14.499999999999998,22.7,19.933333333333334,16.03333333333333
Ghana,39.66666666666666,60.0,42.06666666666667,35.53333333333333,51.53333333333333,19.23333333333333,45.46666666666667,44.03333333333334,25.066666666666663,48.93333333333334,52.5,14.466666666666669,30.866666666666664,30.4,31.6,42.6,50.76666666666667,56.53333333333334,38.6,,12.0,27.46666666666667,22.53333333333333,29.633333333333333,37.46666666666666,22.26666666666667,43.1,39.0,53.66666666666666,16.03333333333333,36.5,30.433333333333334,24.866666666666667,46.53333333333333,22.33333333333333,22.966666666666665,26.03333333333333,45.33333333333333,22.1,30.06666666666667,65.93333333333334,23.166666666666664,39.96666666666667,22.766666666666666,27.866666666666667,44.9,34.43333333333333,32.96666666666667
